#constant measurement,network,label
#datatype dateTime:2006-01-02,double,binary
2022-09-04T02:36:00Z,112.8,0
2022-09-04T02:41:00Z,42,0
2022-09-04T02:46:00Z,68.4,0
2022-09-04T02:51:00Z,68.4,0
2022-09-04T02:56:00Z,177,0
2022-09-04T03:01:00Z,68.4,0
2022-09-04T03:06:00Z,42,0
2022-09-04T03:11:00Z,112.8,0
2022-09-04T03:16:00Z,68.4,0
2022-09-04T03:21:00Z,42,0
2022-09-04T03:26:00Z,121.2,0
2022-09-04T03:31:00Z,50.4,0
2022-09-04T03:36:00Z,68.4,0
2022-09-04T03:41:00Z,68.4,0
2022-09-04T03:46:00Z,86.4,0
2022-09-04T03:51:00Z,68.4,0
2022-09-04T03:56:00Z,42,0
2022-09-04T04:01:00Z,112.8,0
2022-09-04T04:06:00Z,42,0
2022-09-04T04:11:00Z,68.4,0
2022-09-04T04:16:00Z,68.4,0
2022-09-04T04:21:00Z,86.4,0
2022-09-04T04:26:00Z,68.4,0
2022-09-04T04:31:00Z,42,0
2022-09-04T04:36:00Z,94.8,0
2022-09-04T04:41:00Z,68.4,0
2022-09-04T04:46:00Z,42,0
2022-09-04T04:51:00Z,94.8,0
2022-09-04T04:56:00Z,60,0
2022-09-04T05:01:00Z,68.4,0
2022-09-04T05:06:00Z,42,0
2022-09-04T05:11:00Z,112.8,0
2022-09-04T05:16:00Z,68.4,0
2022-09-04T05:21:00Z,42,0
2022-09-04T05:26:00Z,112.8,0
2022-09-04T05:31:00Z,42,0
2022-09-04T05:36:00Z,60,0
2022-09-04T05:41:00Z,68.4,0
2022-09-04T05:46:00Z,86.4,0
2022-09-04T05:51:00Z,68.4,0
2022-09-04T05:56:00Z,42,0
2022-09-04T06:01:00Z,121.2,0
2022-09-04T06:06:00Z,42,0
2022-09-04T06:11:00Z,68.4,0
2022-09-04T06:16:00Z,68.4,0
2022-09-04T06:21:00Z,86.4,0
2022-09-04T06:26:00Z,68.4,0
2022-09-04T06:31:00Z,42,0
2022-09-04T06:36:00Z,103.2,0
2022-09-04T06:41:00Z,68.4,0
2022-09-04T06:46:00Z,42,0
2022-09-04T06:51:00Z,112.8,0
2022-09-04T06:56:00Z,42,0
2022-09-04T07:01:00Z,68.4,0
2022-09-04T07:06:00Z,68.4,0
2022-09-04T07:11:00Z,94.8,0
2022-09-04T07:16:00Z,68.4,0
2022-09-04T07:21:00Z,42,0
2022-09-04T07:26:00Z,112.8,0
2022-09-04T07:31:00Z,42,0
2022-09-04T07:36:00Z,68.4,0
2022-09-04T07:41:00Z,76.8,0
2022-09-04T07:46:00Z,94.8,0
2022-09-04T07:51:00Z,68.4,0
2022-09-04T07:56:00Z,42,0
2022-09-04T08:01:00Z,112.8,0
2022-09-04T08:06:00Z,68.4,0
2022-09-04T08:11:00Z,42,0
2022-09-04T08:16:00Z,86.4,0
2022-09-04T08:21:00Z,60,0
2022-09-04T08:26:00Z,68.4,0
2022-09-04T08:31:00Z,42,0
2022-09-04T08:36:00Z,112.8,0
2022-09-04T08:41:00Z,68.4,0
2022-09-04T08:46:00Z,42,0
2022-09-04T08:51:00Z,112.8,0
2022-09-04T08:56:00Z,42,0
2022-09-04T09:01:00Z,68.4,0
2022-09-04T09:06:00Z,68.4,0
2022-09-04T09:11:00Z,94.8,0
2022-09-04T09:16:00Z,68.4,0
2022-09-04T09:21:00Z,42,0
2022-09-04T09:26:00Z,112.8,0
2022-09-04T09:31:00Z,42,0
2022-09-04T09:36:00Z,60,0
2022-09-04T09:41:00Z,68.4,0
2022-09-04T09:46:00Z,68.4,0
2022-09-04T09:51:00Z,60,0
2022-09-04T09:56:00Z,42,0
2022-09-04T10:01:00Z,112.8,0
2022-09-04T10:06:00Z,68.4,0
2022-09-04T10:11:00Z,42,0
2022-09-04T10:16:00Z,112.8,0
2022-09-04T10:21:00Z,42,0
2022-09-04T10:26:00Z,68.4,0
2022-09-04T10:31:00Z,68.4,0
2022-09-04T10:36:00Z,86.4,0
2022-09-04T10:41:00Z,68.4,0
2022-09-04T10:46:00Z,42,0
2022-09-04T10:51:00Z,112.8,0
2022-09-04T10:56:00Z,42,0
2022-09-04T11:01:00Z,68.4,0
2022-09-04T11:06:00Z,68.4,0
2022-09-04T11:11:00Z,86.4,0
2022-09-04T11:16:00Z,68.4,0
2022-09-04T11:21:00Z,42,0
2022-09-04T11:26:00Z,112.8,0
2022-09-04T11:31:00Z,68.4,0
2022-09-04T11:36:00Z,50.4,0
2022-09-04T11:41:00Z,112.8,0
2022-09-04T11:46:00Z,42,0
2022-09-04T11:51:00Z,68.4,0
2022-09-04T11:56:00Z,42,0
2022-09-04T12:01:00Z,104.4,0
2022-09-04T12:06:00Z,68.4,0
2022-09-04T12:11:00Z,42,0
2022-09-04T12:16:00Z,94.8,0
2022-09-04T12:21:00Z,42,0
2022-09-04T12:26:00Z,68.4,0
2022-09-04T12:31:00Z,68.4,0
2022-09-04T12:36:00Z,168.6,0
2022-09-04T12:41:00Z,68.4,0
2022-09-04T12:46:00Z,42,0
2022-09-04T12:51:00Z,112.8,0
2022-09-04T12:56:00Z,42,0
2022-09-04T13:01:00Z,68.4,0
2022-09-04T13:06:00Z,86.4,0
2022-09-04T13:11:00Z,68.4,0
2022-09-04T13:16:00Z,68.4,0
2022-09-04T13:21:00Z,42,0
2022-09-04T13:26:00Z,112.8,0
2022-09-04T13:31:00Z,68.4,0
2022-09-04T13:36:00Z,42,0
2022-09-04T13:41:00Z,121.2,0
2022-09-04T13:46:00Z,42,0
2022-09-04T13:51:00Z,68.4,0
2022-09-04T13:56:00Z,68.4,0
2022-09-04T14:01:00Z,86.4,0
2022-09-04T14:06:00Z,68.4,0
2022-09-04T14:11:00Z,42,0
2022-09-04T14:16:00Z,112.8,0
2022-09-04T14:21:00Z,42,0
2022-09-04T14:26:00Z,68.4,0
2022-09-04T14:31:00Z,68.4,0
2022-09-04T14:36:00Z,94.8,0
2022-09-04T14:41:00Z,68.4,0
2022-09-04T14:46:00Z,42,0
2022-09-04T14:51:00Z,112.8,0
2022-09-04T14:56:00Z,68.4,0
2022-09-04T15:01:00Z,42,0
2022-09-04T15:06:00Z,121.2,0
2022-09-04T15:11:00Z,42,0
2022-09-04T15:16:00Z,68.4,0
2022-09-04T15:21:00Z,42,0
2022-09-04T15:26:00Z,112.8,0
2022-09-04T15:31:00Z,68.4,0
2022-09-04T15:36:00Z,42,0
2022-09-04T15:41:00Z,121.2,0
2022-09-04T15:46:00Z,42,0
2022-09-04T15:51:00Z,68.4,0
2022-09-04T15:56:00Z,68.4,0
2022-09-04T16:01:00Z,94.8,0
2022-09-04T16:06:00Z,68.4,0
2022-09-04T16:11:00Z,42,0
2022-09-04T16:16:00Z,112.8,0
2022-09-04T16:21:00Z,68.4,0
2022-09-04T16:26:00Z,42,0
2022-09-04T16:31:00Z,94.8,0
2022-09-04T16:36:00Z,60,0
2022-09-04T16:41:00Z,68.4,0
2022-09-04T16:46:00Z,42,0
2022-09-04T16:51:00Z,121.2,0
2022-09-04T16:56:00Z,68.4,0
2022-09-04T17:01:00Z,42,0
2022-09-04T17:06:00Z,18571.4,0
2022-09-04T17:11:00Z,5250290,0
2022-09-04T17:16:00Z,9171.2,0
2022-09-04T17:21:00Z,607843,0
2022-09-04T17:26:00Z,86.4,0
2022-09-04T17:31:00Z,68.4,0
2022-09-04T17:36:00Z,42,0
2022-09-04T17:41:00Z,112.8,0
2022-09-04T17:46:00Z,42,0
2022-09-04T17:51:00Z,60,0
2022-09-04T17:56:00Z,76.8,0
2022-09-04T18:01:00Z,86.4,0
2022-09-04T18:06:00Z,68.4,0
2022-09-04T18:11:00Z,42,0
2022-09-04T18:16:00Z,112.8,0
2022-09-04T18:21:00Z,68.4,0
2022-09-04T18:26:00Z,42,0
2022-09-04T18:31:00Z,112.8,0
2022-09-04T18:36:00Z,42,0
2022-09-04T18:41:00Z,68.4,0
2022-09-04T18:46:00Z,60,0
2022-09-04T18:51:00Z,94.8,0
2022-09-04T18:56:00Z,68.4,0
2022-09-04T19:01:00Z,42,0
2022-09-04T19:06:00Z,112.8,0
2022-09-04T19:11:00Z,42,0
2022-09-04T19:16:00Z,68.4,0
2022-09-04T19:21:00Z,68.4,0
2022-09-04T19:26:00Z,86.4,0
2022-09-04T19:31:00Z,68.4,0
2022-09-04T19:36:00Z,370344,0
2022-09-04T19:41:00Z,112.8,0
2022-09-04T19:46:00Z,68.4,0
2022-09-04T19:51:00Z,42,0
2022-09-04T19:56:00Z,94.8,0
2022-09-04T20:01:00Z,60,0
2022-09-04T20:06:00Z,68.4,0
2022-09-04T20:11:00Z,42,0
2022-09-04T20:16:00Z,112.8,0
2022-09-04T20:21:00Z,68.4,0
2022-09-04T20:26:00Z,42,0
2022-09-04T20:31:00Z,112.8,0
2022-09-04T20:36:00Z,42,0
2022-09-04T20:41:00Z,68.4,0
2022-09-04T20:46:00Z,76.8,0
2022-09-04T20:51:00Z,94.8,0
2022-09-04T20:56:00Z,68.4,0
2022-09-04T21:01:00Z,13839.6,0
2022-09-04T21:06:00Z,5229590,0
2022-09-04T21:11:00Z,16840,0
2022-09-04T21:16:00Z,153456,0
2022-09-04T21:21:00Z,468662,0
2022-09-04T21:26:00Z,86.4,0
2022-09-04T21:31:00Z,60,0
2022-09-04T21:36:00Z,42,0
2022-09-04T21:41:00Z,112.8,0
2022-09-04T21:46:00Z,68.4,0
2022-09-04T21:51:00Z,42,0
2022-09-04T21:56:00Z,112.8,0
2022-09-04T22:01:00Z,42,0
2022-09-04T22:06:00Z,13836.8,0
2022-09-04T22:11:00Z,5236200,0
2022-09-04T22:16:00Z,153.6,0
2022-09-04T22:21:00Z,154007,0
2022-09-04T22:26:00Z,531407,0
2022-09-04T22:31:00Z,112.8,0
2022-09-04T22:36:00Z,42,0
2022-09-04T22:41:00Z,68.4,0
2022-09-04T22:46:00Z,60,0
2022-09-04T22:51:00Z,13847.6,0
2022-09-04T22:56:00Z,27622.6,0
2022-09-04T23:01:00Z,5219200,0
2022-09-04T23:06:00Z,10121.6,0
2022-09-04T23:11:00Z,617380,0
2022-09-04T23:16:00Z,42,0
2022-09-04T23:21:00Z,112.8,0
2022-09-04T23:26:00Z,42,0
2022-09-04T23:31:00Z,68.4,0
2022-09-04T23:36:00Z,42,0
2022-09-04T23:41:00Z,112.8,0
2022-09-04T23:46:00Z,68.4,0
2022-09-04T23:51:00Z,42,0
2022-09-04T23:56:00Z,112.8,0
2022-09-05T00:01:00Z,42,0
2022-09-05T00:06:00Z,68.4,0
2022-09-05T00:11:00Z,68.4,0
2022-09-05T00:16:00Z,94.8,0
2022-09-05T00:21:00Z,68.4,0
2022-09-05T00:26:00Z,42,0
2022-09-05T00:31:00Z,112.8,0
2022-09-05T00:36:00Z,60,0
2022-09-05T00:41:00Z,50.4,0
2022-09-05T00:46:00Z,68.4,0
2022-09-05T00:51:00Z,86.4,0
2022-09-05T00:56:00Z,68.4,0
2022-09-05T01:01:00Z,42,0
2022-09-05T01:06:00Z,103.2,0
2022-09-05T01:11:00Z,60,0
2022-09-05T01:16:00Z,42,0
2022-09-05T01:21:00Z,112.8,0
2022-09-05T01:26:00Z,42,0
2022-09-05T01:31:00Z,68.4,0
2022-09-05T01:36:00Z,68.4,0
2022-09-05T01:41:00Z,94.8,0
2022-09-05T01:46:00Z,68.4,0
2022-09-05T01:51:00Z,42,0
2022-09-05T01:56:00Z,112.8,0
2022-09-05T02:01:00Z,50.4,0
2022-09-05T02:06:00Z,68.4,0
2022-09-05T02:11:00Z,60,0
2022-09-05T02:16:00Z,86.4,0
2022-09-05T02:21:00Z,68.4,0
2022-09-05T02:26:00Z,42,0
2022-09-05T02:31:00Z,104.4,0
2022-09-05T02:36:00Z,68.4,0
2022-09-05T02:41:00Z,42,0
2022-09-05T02:46:00Z,112.8,0
2022-09-05T02:51:00Z,42,0
2022-09-05T02:56:00Z,68.4,0
2022-09-05T03:01:00Z,42,0
2022-09-05T03:06:00Z,104.4,0
2022-09-05T03:11:00Z,68.4,0
2022-09-05T03:16:00Z,42,0
2022-09-05T03:21:00Z,112.8,0
2022-09-05T03:26:00Z,42,0
2022-09-05T03:31:00Z,68.4,0
2022-09-05T03:36:00Z,68.4,0
2022-09-05T03:41:00Z,86.4,0
2022-09-05T03:46:00Z,68.4,0
2022-09-05T03:51:00Z,50.4,0
2022-09-05T03:56:00Z,112.8,0
2022-09-05T04:01:00Z,68.4,0
2022-09-05T04:06:00Z,42,0
2022-09-05T04:11:00Z,76.8,0
2022-09-05T04:16:00Z,60,0
2022-09-05T04:21:00Z,68.4,0
2022-09-05T04:26:00Z,42,0
2022-09-05T04:31:00Z,112.8,0
2022-09-05T04:36:00Z,68.4,0
2022-09-05T04:41:00Z,42,0
2022-09-05T04:46:00Z,112.8,0
2022-09-05T04:51:00Z,42,0
2022-09-05T04:56:00Z,68.4,0
2022-09-05T05:01:00Z,68.4,0
2022-09-05T05:06:00Z,86.4,0
2022-09-05T05:11:00Z,68.4,0
2022-09-05T05:16:00Z,42,0
2022-09-05T05:21:00Z,112.8,0
2022-09-05T05:26:00Z,42,0
2022-09-05T05:31:00Z,68.4,0
2022-09-05T05:36:00Z,68.4,0
2022-09-05T05:41:00Z,86.4,0
2022-09-05T05:46:00Z,68.4,0
2022-09-05T05:51:00Z,42,0
2022-09-05T05:56:00Z,112.8,0
2022-09-05T06:01:00Z,68.4,0
2022-09-05T06:06:00Z,42,0
2022-09-05T06:11:00Z,112.8,0
2022-09-05T06:16:00Z,42,0
2022-09-05T06:21:00Z,68.4,0
2022-09-05T06:26:00Z,42,0
2022-09-05T06:31:00Z,112.8,0
2022-09-05T06:36:00Z,68.4,0
2022-09-05T06:41:00Z,42,0
2022-09-05T06:46:00Z,104.4,0
2022-09-05T06:51:00Z,42,0
2022-09-05T06:56:00Z,68.4,0
2022-09-05T07:01:00Z,68.4,0
2022-09-05T07:06:00Z,86.4,0
2022-09-05T07:11:00Z,68.4,0
2022-09-05T07:16:00Z,42,0
2022-09-05T07:21:00Z,112.8,0
2022-09-05T07:26:00Z,68.4,0
2022-09-05T07:31:00Z,42,0
2022-09-05T07:36:00Z,86.4,0
2022-09-05T07:41:00Z,76.8,0
2022-09-05T07:46:00Z,68.4,0
2022-09-05T07:51:00Z,42,0
2022-09-05T07:56:00Z,112.8,0
2022-09-05T08:01:00Z,68.4,0
2022-09-05T08:06:00Z,42,0
2022-09-05T08:11:00Z,112.8,0
2022-09-05T08:16:00Z,42,0
2022-09-05T08:21:00Z,68.4,0
2022-09-05T08:26:00Z,68.4,0
2022-09-05T08:31:00Z,168.6,0
2022-09-05T08:36:00Z,60,0
2022-09-05T08:41:00Z,42,0
2022-09-05T08:46:00Z,112.8,0
2022-09-05T08:51:00Z,42,0
2022-09-05T08:56:00Z,60,0
2022-09-05T09:01:00Z,68.4,0
2022-09-05T09:06:00Z,86.4,0
2022-09-05T09:11:00Z,68.4,0
2022-09-05T09:16:00Z,42,0
2022-09-05T09:21:00Z,112.8,0
2022-09-05T09:26:00Z,68.4,0
2022-09-05T09:31:00Z,42,0
2022-09-05T09:36:00Z,112.8,0
2022-09-05T09:41:00Z,42,0
2022-09-05T09:46:00Z,68.4,0
2022-09-05T09:51:00Z,68.4,0
2022-09-05T09:56:00Z,86.4,0
2022-09-05T10:01:00Z,68.4,0
2022-09-05T10:06:00Z,42,0
2022-09-05T10:11:00Z,112.8,0
2022-09-05T10:16:00Z,42,0
2022-09-05T10:21:00Z,68.4,0
2022-09-05T10:26:00Z,76.8,0
2022-09-05T10:31:00Z,86.4,0
2022-09-05T10:36:00Z,68.4,0
2022-09-05T10:41:00Z,42,0
2022-09-05T10:46:00Z,112.8,0
2022-09-05T10:51:00Z,68.4,0
2022-09-05T10:56:00Z,42,0
2022-09-05T11:01:00Z,112.8,0
2022-09-05T11:06:00Z,42,0
2022-09-05T11:11:00Z,68.4,0
2022-09-05T11:16:00Z,42,0
2022-09-05T11:21:00Z,112.8,0
2022-09-05T11:26:00Z,68.4,0
2022-09-05T11:31:00Z,42,0
2022-09-05T11:36:00Z,112.8,0
2022-09-05T11:41:00Z,42,0
2022-09-05T11:46:00Z,68.4,0
2022-09-05T11:51:00Z,68.4,0
2022-09-05T11:56:00Z,86.4,0
2022-09-05T12:01:00Z,76.8,0
2022-09-05T12:06:00Z,42,0
2022-09-05T12:11:00Z,112.8,0
2022-09-05T12:16:00Z,42,0
2022-09-05T12:21:00Z,68.4,0
2022-09-05T12:26:00Z,68.4,0
2022-09-05T12:31:00Z,86.4,0
2022-09-05T12:36:00Z,60,0
2022-09-05T12:41:00Z,42,0
2022-09-05T12:46:00Z,94.8,0
2022-09-05T12:51:00Z,68.4,0
2022-09-05T12:56:00Z,42,0
2022-09-05T13:01:00Z,112.8,0
2022-09-05T13:06:00Z,42,0
2022-09-05T13:11:00Z,68.4,0
2022-09-05T13:16:00Z,68.4,0
2022-09-05T13:21:00Z,86.4,0
2022-09-05T13:26:00Z,68.4,0
2022-09-05T13:31:00Z,42,0
2022-09-05T13:36:00Z,112.8,0
2022-09-05T13:41:00Z,42,0
2022-09-05T13:46:00Z,68.4,0
2022-09-05T13:51:00Z,68.4,0
2022-09-05T13:56:00Z,86.4,0
2022-09-05T14:01:00Z,68.4,0
2022-09-05T14:06:00Z,42,0
2022-09-05T14:11:00Z,121.2,0
2022-09-05T14:16:00Z,68.4,0
2022-09-05T14:21:00Z,42,0
2022-09-05T14:26:00Z,104.4,0
2022-09-05T14:31:00Z,42,0
2022-09-05T14:36:00Z,68.4,0
2022-09-05T14:41:00Z,42,0
2022-09-05T14:46:00Z,104.4,0
2022-09-05T14:51:00Z,68.4,0
2022-09-05T14:56:00Z,42,0
2022-09-05T15:01:00Z,112.8,0
2022-09-05T15:06:00Z,42,0
2022-09-05T15:11:00Z,68.4,0
2022-09-05T15:16:00Z,68.4,0
2022-09-05T15:21:00Z,86.4,0
2022-09-05T15:26:00Z,68.4,0
2022-09-05T15:31:00Z,42,0
2022-09-05T15:36:00Z,112.8,0
2022-09-05T15:41:00Z,60,0
2022-09-05T15:46:00Z,50.4,0
2022-09-05T15:51:00Z,68.4,0
2022-09-05T15:56:00Z,78,0
2022-09-05T16:01:00Z,68.4,0
2022-09-05T16:06:00Z,42,0
2022-09-05T16:11:00Z,112.8,0
2022-09-05T16:16:00Z,68.4,0
2022-09-05T16:21:00Z,42,0
2022-09-05T16:26:00Z,112.8,0
2022-09-05T16:31:00Z,42,0
2022-09-05T16:36:00Z,60,0
2022-09-05T16:41:00Z,68.4,0
2022-09-05T16:46:00Z,86.4,0
2022-09-05T16:51:00Z,68.4,0
2022-09-05T16:56:00Z,42,0
2022-09-05T17:01:00Z,112.8,0
2022-09-05T17:06:00Z,42,0
2022-09-05T17:11:00Z,68.4,0
2022-09-05T17:16:00Z,68.4,0
2022-09-05T17:21:00Z,86.4,0
2022-09-05T17:26:00Z,68.4,0
2022-09-05T17:31:00Z,42,0
2022-09-05T17:36:00Z,112.8,0
2022-09-05T17:41:00Z,68.4,0
2022-09-05T17:46:00Z,42,0
2022-09-05T17:51:00Z,112.8,0
2022-09-05T17:56:00Z,42,0
2022-09-05T18:01:00Z,68.4,0
2022-09-05T18:06:00Z,132.6,0
2022-09-05T18:11:00Z,112.8,0
2022-09-05T18:16:00Z,68.4,0
2022-09-05T18:21:00Z,42,0
2022-09-05T18:26:00Z,112.8,0
2022-09-05T18:31:00Z,13821.4,0
2022-09-05T18:36:00Z,5239200,0
2022-09-05T18:41:00Z,8724.4,0
2022-09-05T18:46:00Z,146965,0
2022-09-05T18:51:00Z,486207,0
2022-09-05T18:56:00Z,42,0
2022-09-05T19:01:00Z,112.8,0
2022-09-05T19:06:00Z,68.4,0
2022-09-05T19:11:00Z,42,0
2022-09-05T19:16:00Z,13668.8,0
2022-09-05T19:21:00Z,5054730,0
2022-09-05T19:26:00Z,188988,0
2022-09-05T19:31:00Z,9340.8,0
2022-09-05T19:36:00Z,618242,0
2022-09-05T19:41:00Z,68.4,0
2022-09-05T19:46:00Z,42,0
2022-09-05T19:51:00Z,112.8,0
2022-09-05T19:56:00Z,42,0
2022-09-05T20:01:00Z,60,0
2022-09-05T20:06:00Z,13850.4,0
2022-09-05T20:11:00Z,5238830,0
2022-09-05T20:16:00Z,100.8,0
2022-09-05T20:21:00Z,157228,0
2022-09-05T20:26:00Z,475077,0
2022-09-05T20:31:00Z,42,0
2022-09-05T20:36:00Z,68.4,0
2022-09-05T20:41:00Z,50.4,0
2022-09-05T20:46:00Z,86.4,0
2022-09-05T20:51:00Z,68.4,0
2022-09-05T20:56:00Z,42,0
2022-09-05T21:01:00Z,94.8,0
2022-09-05T21:06:00Z,15831.2,0
2022-09-05T21:11:00Z,5254720,0
2022-09-05T21:16:00Z,9759.6,0
2022-09-05T21:21:00Z,612376,0
2022-09-05T21:26:00Z,68.4,0
2022-09-05T21:31:00Z,42,0
2022-09-05T21:36:00Z,112.8,0
2022-09-05T21:41:00Z,68.4,0
2022-09-05T21:46:00Z,42,0
2022-09-05T21:51:00Z,112.8,0
2022-09-05T21:56:00Z,380402,0
2022-09-05T22:01:00Z,67921.8,0
2022-09-05T22:06:00Z,30026,0
2022-09-05T22:11:00Z,6795.6,0
2022-09-05T22:16:00Z,540829,0
2022-09-05T22:21:00Z,173580,0
2022-09-05T22:26:00Z,59274.6,0
2022-09-05T22:31:00Z,22821.2,0
2022-09-05T22:36:00Z,128455,0
2022-09-05T22:41:00Z,179374,0
2022-09-05T22:46:00Z,42,0
2022-09-05T22:51:00Z,382510,0
2022-09-05T22:56:00Z,13989.6,0
2022-09-05T23:01:00Z,5247730,0
2022-09-05T23:06:00Z,135.6,0
2022-09-05T23:11:00Z,160630,0
2022-09-05T23:16:00Z,482310,0
2022-09-05T23:21:00Z,13986.6,0
2022-09-05T23:26:00Z,5623280,0
2022-09-05T23:31:00Z,104.4,0
2022-09-05T23:36:00Z,161715,0
2022-09-05T23:41:00Z,470046,0
2022-09-05T23:46:00Z,411420,0
2022-09-05T23:51:00Z,444172,0
2022-09-05T23:56:00Z,7550,0
2022-09-06T00:01:00Z,5367630,0
2022-09-06T00:06:00Z,183575,0
2022-09-06T00:11:00Z,706728,0
2022-09-06T00:16:00Z,60,0
2022-09-06T00:21:00Z,42,0
2022-09-06T00:26:00Z,112.8,0
2022-09-06T00:31:00Z,68.4,0
2022-09-06T00:36:00Z,42,0
2022-09-06T00:41:00Z,105.6,0
2022-09-06T00:46:00Z,13791.2,0
2022-09-06T00:51:00Z,5250220,0
2022-09-06T00:56:00Z,7663.6,0
2022-09-06T01:01:00Z,156440,0
2022-09-06T01:06:00Z,441914,0
2022-09-06T01:11:00Z,42,0
2022-09-06T01:16:00Z,112.8,0
2022-09-06T01:21:00Z,42,0
2022-09-06T01:26:00Z,68.4,0
2022-09-06T01:31:00Z,68.4,0
2022-09-06T01:36:00Z,86.4,0
2022-09-06T01:41:00Z,68.4,0
2022-09-06T01:46:00Z,42,0
2022-09-06T01:51:00Z,112.8,0
2022-09-06T01:56:00Z,68.4,0
2022-09-06T02:01:00Z,42,0
2022-09-06T02:06:00Z,112.8,0
2022-09-06T02:11:00Z,61.2,0
2022-09-06T02:16:00Z,68.4,0
2022-09-06T02:21:00Z,42,0
2022-09-06T02:26:00Z,94.8,0
2022-09-06T02:31:00Z,68.4,0
2022-09-06T02:36:00Z,42,0
2022-09-06T02:41:00Z,112.8,0
2022-09-06T02:46:00Z,42,0
2022-09-06T02:51:00Z,68.4,0
2022-09-06T02:56:00Z,50.4,0
2022-09-06T03:01:00Z,86.4,0
2022-09-06T03:06:00Z,68.4,0
2022-09-06T03:11:00Z,13729.6,0
2022-09-06T03:16:00Z,5270540,0
2022-09-06T03:21:00Z,74.4,0
2022-09-06T03:26:00Z,165020,0
2022-09-06T03:31:00Z,471107,0
2022-09-06T03:36:00Z,86.4,0
2022-09-06T03:41:00Z,68.4,0
2022-09-06T03:46:00Z,42,0
2022-09-06T03:51:00Z,112.8,0
2022-09-06T03:56:00Z,68.4,0
2022-09-06T04:01:00Z,42,0
2022-09-06T04:06:00Z,94.8,0
2022-09-06T04:11:00Z,42,0
2022-09-06T04:16:00Z,68.4,0
2022-09-06T04:21:00Z,76.8,0
2022-09-06T04:26:00Z,86.4,0
2022-09-06T04:31:00Z,68.4,0
2022-09-06T04:36:00Z,42,0
2022-09-06T04:41:00Z,112.8,0
2022-09-06T04:46:00Z,42,0
2022-09-06T04:51:00Z,68.4,0
2022-09-06T04:56:00Z,68.4,0
2022-09-06T05:01:00Z,86.4,0
2022-09-06T05:06:00Z,68.4,0
2022-09-06T05:11:00Z,42,0
2022-09-06T05:16:00Z,112.8,0
2022-09-06T05:21:00Z,68.4,0
2022-09-06T05:26:00Z,42,0
2022-09-06T05:31:00Z,112.8,0
2022-09-06T05:36:00Z,42,0
2022-09-06T05:41:00Z,150.6,0
2022-09-06T05:46:00Z,42,0
2022-09-06T05:51:00Z,104.4,0
2022-09-06T05:56:00Z,68.4,0
2022-09-06T06:01:00Z,42,0
2022-09-06T06:06:00Z,112.8,0
2022-09-06T06:11:00Z,42,0
2022-09-06T06:16:00Z,68.4,0
2022-09-06T06:21:00Z,68.4,0
2022-09-06T06:26:00Z,86.4,0
2022-09-06T06:31:00Z,68.4,0
2022-09-06T06:36:00Z,50.4,0
2022-09-06T06:41:00Z,112.8,0
2022-09-06T06:46:00Z,60,0
2022-09-06T06:51:00Z,50.4,0
2022-09-06T06:56:00Z,94.8,0
2022-09-06T07:01:00Z,60,0
2022-09-06T07:06:00Z,60,0
2022-09-06T07:11:00Z,42,0
2022-09-06T07:16:00Z,112.8,0
2022-09-06T07:21:00Z,60,0
2022-09-06T07:26:00Z,42,0
2022-09-06T07:31:00Z,112.8,0
2022-09-06T07:36:00Z,42,0
2022-09-06T07:41:00Z,68.4,0
2022-09-06T07:46:00Z,68.4,0
2022-09-06T07:51:00Z,86.4,0
2022-09-06T07:56:00Z,68.4,0
2022-09-06T08:01:00Z,42,0
2022-09-06T08:06:00Z,112.8,0
2022-09-06T08:11:00Z,42,0
2022-09-06T08:16:00Z,68.4,0
2022-09-06T08:21:00Z,68.4,0
2022-09-06T08:26:00Z,86.4,0
2022-09-06T08:31:00Z,68.4,0
2022-09-06T08:36:00Z,13820,0
2022-09-06T08:41:00Z,5208430,0
2022-09-06T08:46:00Z,50360,0
2022-09-06T08:51:00Z,9298.4,0
2022-09-06T08:56:00Z,623246,0
2022-09-06T09:01:00Z,42,0
2022-09-06T09:06:00Z,68.4,0
2022-09-06T09:11:00Z,60,0
2022-09-06T09:16:00Z,103.2,0
2022-09-06T09:21:00Z,68.4,0
2022-09-06T09:26:00Z,42,0
2022-09-06T09:31:00Z,112.8,0
2022-09-06T09:36:00Z,42,0
2022-09-06T09:41:00Z,68.4,0
2022-09-06T09:46:00Z,13914.2,0
2022-09-06T09:51:00Z,5260490,0
2022-09-06T09:56:00Z,109.2,0
2022-09-06T10:01:00Z,165351,0
2022-09-06T10:06:00Z,473010,0
2022-09-06T10:11:00Z,68.4,0
2022-09-06T10:16:00Z,42,0
2022-09-06T10:21:00Z,94.8,0
2022-09-06T10:26:00Z,60,0
2022-09-06T10:31:00Z,68.4,0
2022-09-06T10:36:00Z,42,0
2022-09-06T10:41:00Z,121.2,0
2022-09-06T10:46:00Z,68.4,0
2022-09-06T10:51:00Z,42,0
2022-09-06T10:56:00Z,112.8,0
2022-09-06T11:01:00Z,42,0
2022-09-06T11:06:00Z,60,0
2022-09-06T11:11:00Z,68.4,0
2022-09-06T11:16:00Z,86.4,0
2022-09-06T11:21:00Z,60,0
2022-09-06T11:26:00Z,42,0
2022-09-06T11:31:00Z,112.8,0
2022-09-06T11:36:00Z,42,0
